source,price,price_per_meter,area,rooms,floor,market_type,furnished,description,date,url,title,street,neighbourhood,district,voivodeship
otodom,849000,19401,43.76,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sloneczne-i-ciche-2-pok-w-miasteczki-wilanow-ID4wHmP,Słoneczne i Ciche 2 pok. w Miasteczki Wilanów,ul. Adama Branickiego 9,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,945000,15492,61.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3pokoje-z-widokiem-na-park-szczesliwicki-11-pietro-ID4wHmJ,3pokoje z widokiem na Park Szczęśliwicki 11 piętro,ul. Władysława Korotyńskiego,Rakowiec,Ochota,mazowieckie
otodom,670000,14135,47.4,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-grochow-ID4uERy,Mieszkanie Grochów,Gocław,Gocław,Praga-Południe,mazowieckie
otodom,2078050,29900,69.5,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokojowe-69-5m2-balkon-ID4wHlC,"Bezpośrednio, 3-pokojowe 69,5m2 + balkon",ul. Nakielska,Ulrychów,Wola,mazowieckie
otodom,1699000,23245,73.09,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/goleszowska-3-niepowtarzalny-styl-wysoki-standard-ID4uIYw,Goleszowska 3|Niepowtarzalny styl|Wysoki standard,ul. Goleszowska,Odolany,Wola,mazowieckie
otodom,846000,19271,43.9,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/po-remoncie-metro-600m-parking-podziemny-ID4wFaw,Po Remoncie / Metro 600m / Parking Podziemny,Górce,Górce,Bemowo,mazowieckie
otodom,945000,18493,51.1,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/stare-bielany-metro-kamienica-garaz-balkon-ID4wtP7,Stare Bielany | Metro | Kamienica| Garaż | Balkon,ul. Jana Kasprowicza,Stare Bielany,Bielany,mazowieckie
otodom,565000,17656,32.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-na-woli-w-zielonej-okolicy-ID4wjog,Kawalerka na Woli w zielonej okolicy,ul. Obozowa 75,Ulrychów,Wola,mazowieckie
otodom,1595000,23116,69.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/lokal-kamienica-z-panorama-na-ul-marszalkowska-ID4wr6h,Lokal/Kamienica. Z panoramą na Ul. Marszałkowską,Wilcza 35/41,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,1450000,26802,54.1,2.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokoje-w-kamienicy-cisza-i-zielen-350m-do-m1-ID4wHlc,2 Pokoje W Kamienicy / Cisza I Zieleń / 350M Do M1,ul. Kazimierzowska,Stary Mokotów,Mokotów,mazowieckie
otodom,1390000,23647,58.78,3.0,4,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nocznickiego-29-nowy-apartament-wysoki-standard-ID4tMe6,Nocznickiego 29 |Nowy apartament| Wysoki standard,ul. Tomasza Nocznickiego,Wawrzyszew,Bielany,mazowieckie
otodom,910000,17170,53.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-zoliborz-bezposrednio-ID4wkEj,"3 pokoje, Żoliborz – bezpośrednio!",ul. Jasnodworska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,680000,14167,48.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-w-ciszy-i-zieleni-na-saskiej-kepie-0-ID4tvxW,3 pokoje w ciszy i zieleni na Saskiej Kępie / 0%,ul. Nubijska,Saska Kępa,Praga-Południe,mazowieckie
otodom,999000,12808,78.0,3.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/rodzinne-mieszkanie-78-m-garaz-ID4uG7z,⭐RODZINNE mieszkanie – 78 M² + GARAŻ !!!⭐,ul. Ryżowa,Skorosze,Ursus,mazowieckie
otodom,790000,13422,58.86,3.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-w-odrestaurowanej-kamienicy-ID4w9EV,⭐️ 3 Pokoje W Odrestaurowanej Kamienicy ⭐️,ul. Tumska,Nowe Włochy,Włochy,mazowieckie
otodom,650000,17630,36.87,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/hpr/pl/oferta/sprzedam-mieszkanie-38m2-na-starej-ochocie-ID4wr61,Sprzedam mieszkanie 38m2 na Starej Ochocie,ul. Kopińska,Stara Ochota,Ochota,mazowieckie
otodom,650000,17630,36.87,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-38m2-na-starej-ochocie-ID4wr61,Sprzedam mieszkanie 38m2 na Starej Ochocie,ul. Kopińska,Stara Ochota,Ochota,mazowieckie
otodom,850000,16932,50.2,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/50m2-2-pokoje-1-pietro-wierzbno-mokotow-ID4wkDg,"50m2. 2 pokoje, 1 pietro, Wierzbno/Mokotow.",ul. Oskara Kolberga,Wierzbno,Mokotów,mazowieckie
otodom,1480000,24262,61.0,2.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-w-kamienicy-ul-marszalkowska-2-pokoje-ID4sAZP,"Apartament W Kamienicy Ul. Marszałkowska, 2 Pokoje",ul. Marszałkowska,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,2098340,19242,109.05,4.0,1,pierwotny,1,4-pokojowe mieszkanie numer A.4.1.64 na 1. piętrze w budynku A w Inwestycji Enso Wilanów Dewelopera Yareal Polska,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-109m2-balkon-bezposrednio-ID4ubr0,4-pokojowe mieszkanie 109m2 + balkon Bezpośrednio,ul. Adama Branickiego 5,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1340000,22933,58.43,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/tylko-u-nas-chlodna-48-meridian-ID4ud3K,Tylko u Nas. Chłodna 48 /MERIDIAN/,Mirów,Mirów,Wola,mazowieckie
otodom,,,52.54,3.0,3,pierwotny,1,3-pokojowe mieszkanie numer M21 na 3. piętrze w Inwestycji Aleja Krakowska 201 Dewelopera Polaris Development,2025-03-30,https://www.otodom.pl/pl/oferta/aleja-krakowska-201-mieszkanie-3-pok-m21-ID4tz5V,Aleja Krakowska 201 | mieszkanie 3-pok. | M21,al. Aleja Krakowska 201,Okęcie,Włochy,mazowieckie
otodom,1200000,20690,58.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/okazja-mieszkanie-3-pokoje-al-jerozolimskie-ID4wkyF,OKAZJA! Mieszkanie 3 Pokoje - Al. Jerozolimskie,ul. Krańcowa,Salomea,Włochy,mazowieckie
otodom,750000,15957,47.0,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przy-jana-pawla-dwustronne-piwnica-parking-ID4wDny,przy Jana Pawła/dwustronne/piwnica/parking,ul. Nowolipki 23,Nowolipki,Wola,mazowieckie
otodom,1100000,17460,63.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-ochota-blisko-parki-ID4wBf5,"3 pokoje, Ochota, blisko parki",ul. Karola Bohdanowicza,Rakowiec,Ochota,mazowieckie
otodom,2078050,29900,69.5,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-3-pokojowe-69-5m2-balkon-ID4wHlC,"Bezpośrednio, 3-pokojowe 69,5m2 + balkon",ul. Nakielska,Ulrychów,Wola,mazowieckie
otodom,1285200,21999,58.42,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/jana-kazimierza-3-pokoje-2-parkingi-1-komorka-ID4uQGQ,Jana Kazimierza 3 pokoje + 2 parkingi + 1 komórka,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,1699000,23245,73.09,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/goleszowska-3-niepowtarzalny-styl-wysoki-standard-ID4uIYw,Goleszowska 3|Niepowtarzalny styl|Wysoki standard,ul. Goleszowska,Odolany,Wola,mazowieckie
otodom,,,43.81,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer 169 na 1. piętrze w budynku 3D w Inwestycji Miasteczko Nova Sfera Dewelopera Victoria Dom,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4upah,2-pokojowe mieszkanie 43m2 + loggia,ul. Marywilska 19,Żerań,Białołęka,mazowieckie
otodom,2844000,20025,142.02,5.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-w-sercu-wilanowa-5-pokoi-ogrod-zimowy-ID4wHkc,"Apartament w sercu Wilanowa! 5 pokoi, ogród zimowy",ul. Sarmacka,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,1595000,23116,69.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/lokal-kamienica-z-panorama-na-ul-marszalkowska-ID4wr6h,Lokal/Kamienica. Z panoramą na Ul. Marszałkowską,Wilcza 35/41,Śródmieście Południowe,Śródmieście,mazowieckie
otodom,2750000,17188,160.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-directly-ID4w0En,Bezpośrednio | Directly | Напряму,ul. Zygmunta Słomińskiego,Muranów,Śródmieście,mazowieckie
otodom,1161166,28163,41.23,2.0,4,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokoje-inwestycyjne-wykonczone-bezposrednio-ID4uG5D,2 Pokoje Inwestycyjne | Wykończone | Bezpośrednio,Czyste,Czyste,Wola,mazowieckie
otodom,805000,18066,44.56,2.0,5,pierwotny,1,2-pokojowe mieszkanie numer BA0578 na 5. piętrze w Inwestycji Stilla Dewelopera Skanska,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-bez-prowizji-ID4unGe,2-pokojowe mieszkanie 44m2 + balkon Bez Prowizji,ul. Fajansowa,Raków,Włochy,mazowieckie
otodom,1820000,20920,87.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-dolny-mokotow-87m2-ciche-jasne-ID4w0F1,"3 pokoje | Dolny Mokotów | 87m2 | ciche, jasne",ul. Bobrowiecka,Sielce,Mokotów,mazowieckie
otodom,650000,14412,45.1,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/do-remontu-45m-piwnica-komorka-ID4wr4R,"Do remontu 45m², +piwnica + komórka",Huta,Huta,Bielany,mazowieckie
otodom,940000,20889,45.0,2.0,8,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwa-pokoje-kamienica-z-winda-srodmiescie-ID4w8wQ,Dwa Pokoje | Kamienica Z Windą| Śródmieście,ul. gen. Władysława Andersa,Muranów,Śródmieście,mazowieckie
otodom,1349000,20684,65.22,3.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/smart-home-luksusowe-3-pok-ogrod-klobucka-ID4uddx,Smart Home | Luksusowe | 3 pok. | Ogród | Kłobucka,ul. Kłobucka,Wyczółki,Ursynów,mazowieckie
otodom,1062551,11900,89.29,4.0,0,pierwotny,1,4-pokojowe mieszkanie numer 9A na parterze w Inwestycji Białołęcka 327 Dewelopera MH Construction,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-89m2-ogrodek-bez-prowizji-ID4w7Bh,4-pokojowe mieszkanie 89m2 + ogródek Bez Prowizji,ul. Białołęcka,Brzeziny,Białołęka,mazowieckie
otodom,,,76.87,4.0,3,pierwotny,1,4-pokojowe mieszkanie numer B/56 na 3. piętrze w budynku 123B w Inwestycji Osiedle Ostródzka 123 Etap II Dewelopera Wawel Development,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-2-balkony-ID4uZHB,4-pokojowe mieszkanie 76m2 + 2 balkony,ul. Ostródzka,Brzeziny,Białołęka,mazowieckie
otodom,1929000,20845,92.54,4.0,3,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wola-centrum-3-sypialnie-2-lazienki-taras-ID4uvJw,"Wola Centrum | 3 Sypialnie, 2 Łazienki, Taras",Czyste,Czyste,Wola,mazowieckie
otodom,1285200,21999,58.42,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/hpr/pl/oferta/jana-kazimierza-3-pokoje-2-parkingi-1-komorka-ID4uQGQ,Jana Kazimierza 3 pokoje + 2 parkingi + 1 komórka,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,650000,13598,47.8,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/top-lokalizacja-3-pokoje-na-malym-metrazu-ID4wgdq,"Top Lokalizacja , 3 Pokoje Na Małym Metrażu",ul. Gorlicka,Rakowiec,Ochota,mazowieckie
otodom,1670000,9766,171.0,9.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/lokal-inwestycyjny-idealna-lokalizacja-ID4uccY,Lokal Inwestycyjny Idealna Lokalizacja,Targówek Mieszkaniowy,Targówek Mieszkaniowy,Targówek,mazowieckie
otodom,890000,9468,94.0,3.0,,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-z-poddaszem-i-ogrodkiem-ID4son7,Wyjątkowe mieszkanie z poddaszem i ogródkiem,ul. Sarabandy,Jeziorki Południowe,Ursynów,mazowieckie
otodom,1285200,21999,58.42,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/jana-kazimierza-3-pokoje-2-parkingi-1-komorka-ID4uQGQ,Jana Kazimierza 3 pokoje + 2 parkingi + 1 komórka,ul. Jana Kazimierza,Odolany,Wola,mazowieckie
otodom,1395000,17547,79.5,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-doskonalej-lokalizacji-ID4tjxm,Przestronne mieszkanie w doskonałej lokalizacji,Wyględów,Wyględów,Mokotów,mazowieckie
otodom,880000,18803,46.8,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-2pokojowe-centrum-warszawy-ID4wH1J,Mieszkanie 2pokojowe centrum Warszawy,al. Aleje Jerozolimskie,Filtry,Ochota,mazowieckie
otodom,800800,25658,31.21,1.0,1,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/gotowe-wola-centrum-inwestycyjne-ID4uvJv,Gotowe | Wola Centrum | Inwestycyjne,Czyste,Czyste,Wola,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,1079000,19268,56.0,2.0,0,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-ciche-ID4wqfF,"Mieszkanie Po Generalnym Remoncie, Ciche!",ul. Nowolipki,Muranów,Śródmieście,mazowieckie
otodom,1249000,22834,54.7,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pracujace-mikrokawalerki-bez-pcc-ID4we5I,"2 pracujące mikrokawalerki, bez PCC",ul. Ludwiki 4A,Czyste,Wola,mazowieckie
otodom,1900000,20000,95.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-na-zoliborzu-95-m2-przy-kepie-potockie-ID4w0BO,apartament na Żoliborzu 95 m2 przy Kępie Potockie,ul. Gwiaździsta,Marymont-Potok,Żoliborz,mazowieckie
otodom,443000,15821,28.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/kawalerka-na-goclawiu-ul-rogalskiego-bezposrednio-ID4wrf0,Kawalerka na Gocławiu -ul.Rogalskiego bezpośrednio,ul. Stanisława Rogalskiego,Gocław,Praga-Południe,mazowieckie
otodom,999000,16932,59.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-59-m2-ursus-garaz-w-cenie-bezposrednio-ID4uPbV,"Mieszkanie 59 m2 Ursus, garaż w cenie,bezpośrednio",ul. Tadeusza Hennela,Szamoty,Ursus,mazowieckie
otodom,789000,24488,32.22,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-bez-pcc-2-pokoje-ID4wqK2,"Bezpośrednio, bez PCC, 2 pokoje",ul. Kolejowa 19,Czyste,Wola,mazowieckie
otodom,689000,18132,38.0,2.0,4,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-okolice-klifu-ID4wHjV,dwa pokoje z balkonem okolice Klifu,ul. Miła,Nowolipki,Wola,mazowieckie
otodom,,,28.06,1.0,6,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ursus-classic-mieszkanie-1-pok-c1-168-ID4tRh3,Ursus Classic | mieszkanie 1-pok. |C1_168,Dyrekcyjna,Szamoty,Ursus,mazowieckie
otodom,935000,11198,83.5,4.0,0,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/m5-podlogowka-ogrod-114m2-bez-prowizji-ID4tjQB,M5-podłogówka- ogród 114m2- BEZ PROWIZJI,Czechowice,Czechowice,Ursus,mazowieckie
otodom,1029000,19981,51.5,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-wola-bemowo-ostatnie-pietro-ID4uWaZ,Apartament na sprzedaż Wola/Bemowo ostatnie piętro,Jelonki Południowe,Jelonki Południowe,Bemowo,mazowieckie
otodom,565000,12021,47.0,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-na-sprzedaz-praga-poludnie-ID4wHjJ,Mieszkanie 2 pok. - na sprzedaż (Praga-Południe),ul. Ostrobramska,Gocław,Praga-Południe,mazowieckie
otodom,999000,8325,120.0,5.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-120m-bezposrednio-rezerwacja-od-reki-ID4wkxb,"Mieszkanie 120m² BEZPOŚREDNIO, REZERWACJA, od ręki",ul. Celulozy,Nadwiśle,Wawer,mazowieckie
otodom,699000,16218,43.1,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-z-potencjalem-na-3-pokoje-ursynow-ID4wkxP,Jasne mieszkanie z potencjałem na 3 pokoje Ursynów,ul. Na Uboczu 2,Natolin,Ursynów,mazowieckie
otodom,1079000,22531,47.89,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pkoje-w-nowym-bez-pcc-ID4wqLg,"2 pkoje, w nowym, bez PCC",ul. Kolejowa 19,Czyste,Wola,mazowieckie
otodom,1289000,24952,51.66,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokoje-bez-pcc-z-widokiem-ID4wqKp,"2 pokoje, Bez PCC, z widokiem",ul. Kolejowa 19,Czyste,Wola,mazowieckie
otodom,1395000,17547,79.5,3.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-w-doskonalej-lokalizacji-ID4tjxm,Przestronne mieszkanie w doskonałej lokalizacji,Wyględów,Wyględów,Mokotów,mazowieckie
otodom,1150000,22917,50.18,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bez-pcc-bezposrednio-2-pokoje-ID4wqKC,"Bez PCC, bezpośrednio, 2 pokoje",ul. Kolejowa 19,Czyste,Wola,mazowieckie
otodom,799000,22194,36.0,2.0,,wtórny,1,,2025-03-29,https://www.otodom.pl/pl/oferta/miasteczko-wilanow-bezposrednio-garaz-komorka-ID4wHbJ,Miasteczko Wilanów/Bezpośrednio/Garaż + Komórka,al. Aleja Rzeczypospolitej,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,879000,17975,48.9,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/3-pokoje-metro-stoklosy-48-9m2-bezposrednio-ID4uXDZ,3 pokoje | Metro Stokłosy | 48.9m2 | Bezpośrednio,ul. Oskara Sosnowskiego,Ursynów Północny,Ursynów,mazowieckie
otodom,1250000,20695,60.4,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-ochocie-bezposrednio-ID4w0yS,Dwupokojowe mieszkanie na Ochocie- BEZPOŚREDNIO,Szczęśliwice,Szczęśliwice,Ochota,mazowieckie
otodom,,,,,,,,,,https://www.otodom.pl/hpr/undefined,,,,,
otodom,1175000,17755,66.18,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-66m2-ordona-12-bezposrednio-ID4wHod,Mieszkanie 3 pok. 66m2 Ordona 12 Bezpośrednio,ul. Juliusza Ordona,Odolany,Wola,mazowieckie
otodom,1900000,20000,95.0,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-na-zoliborzu-95-m2-przy-kepie-potockie-ID4w0BO,apartament na Żoliborzu 95 m2 przy Kępie Potockie,ul. Gwiaździsta,Marymont-Potok,Żoliborz,mazowieckie
otodom,1463000,34311,42.64,1.0,3,pierwotny,1,1-pokojowe mieszkenie numer B1.46 położone na 3.piętrze w inwestycji Chmielna Duo,2025-03-30,https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-46-ID4nYBA,Chmielna Duo | mieszkanie 1-pok. | B1.46,ul. Chmielna,Mirów,Wola,mazowieckie
otodom,785000,21046,37.3,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-wa-wa-mokotow-cybernetyki-bezposrednio-ID4pzA9,Mieszkanie Wa-wa Mokotów Cybernetyki BEZPOŚREDNIO,ul. Cybernetyki,Służewiec,Mokotów,mazowieckie
otodom,845000,14956,56.5,3.0,> 10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/56-5-m2-3-pokoje-balkon-piwnica-stegny-ID4wHjc,"56,5 m2 | 3 pokoje | balkon | piwnica | Stegny",Stegny,Stegny,Mokotów,mazowieckie
otodom,990000,7331,135.04,6.0,1,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/ostatnie-mieszkanie-6-pokoi-125m2-szkoly-autobu-ID4tJZX,"Ostatnie Mieszkanie-6 Pokoi, 125M2, Szkoły, Autobu",Stary Rembertów,Stary Rembertów,Rembertów,mazowieckie
otodom,,,80.52,5.0,0,pierwotny,1,5-pokojowe mieszkanie numer 6_72 na parterze w budynku 6 w Inwestycji Osiedle Olchowy Park Dewelopera Victoria Dom,2025-03-30,https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-80m2-2-ogrodki-ID4up5k,5-pokojowe mieszkanie 80m2 + 2 ogródki,ul. Gioacchino Rossiniego,Kobiałka,Białołęka,mazowieckie
otodom,477500,19100,25.0,1.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/sprzedam-1-pok-na-mokotowie-galeria-mokotow-ID4w0B6,Sprzedam 1-pok. na Mokotowie - Galeria Mokotów,ul. Wincentego Rzymowskiego 47,Służew,Mokotów,mazowieckie
otodom,1270000,14941,85.0,4.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/4-pokojowe-85-m-przy-metrze-natolin-ID4wHj3,4 pokojowe 85 m przy metrze Natolin,ul. Małej Łąki,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,750000,14970,50.1,3.0,3,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-50-m2-3-pokoje-garaz-balkon-bialoleka-ID4mi4Y,Mieszkanie 50 m2/ 3 pokoje/garaż/balkon/Białołęka,ul. Głębocka,Bródno-Podgrodzie,Targówek,mazowieckie
otodom,1032500,12801,80.66,4.0,,pierwotny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/80m2-ogrod-wawa-wawer-goclaw-0czynsz-panel-fot-dfg-ID4wjK2,80m2+ogród WAWA WAWER Gocław 0czynsz panel fot DFG,ul. Sęczkowa,Las,Wawer,mazowieckie
otodom,,,37.49,2.0,1,pierwotny,1,2-pokojowe mieszkanie numer D-A017 na 1. piętrze w budynku A w Inwestycji Warszawski Świt VI Dewelopera Home Invest,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-ID4ulSt,2-pokojowe mieszkanie 37m2 + balkon,ul. Piotra Wysockiego,Bródno,Targówek,mazowieckie
otodom,3199000,33323,96.0,3.0,> 10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/apartament-srodmiesciebagno-ID4wwRh,⭐️Apartament⭐️ Środmieście⭐️Bagno⭐️,ul. Bagno,Śródmieście Północne,Śródmieście,mazowieckie
otodom,459000,13842,33.16,1.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bielanydobra-komunikacjabroniewskiego-ID4wyrw,⭐️Bielany⭐️Dobra komunikacja⭐️Broniewskiego⭐️,ul. Władysława Broniewskiego,Piaski,Bielany,mazowieckie
otodom,1480000,19805,74.73,3.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/bezposrednio-wysoki-standard-blisko-metra-ID4uQE7,⭐️ Bezpośrednio | Wysoki standard | Blisko metra ⭐,ul. gen. Tadeusza Pełczyńskiego,Górce,Bemowo,mazowieckie
otodom,850000,16878,50.36,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pkoje-50-m2-z-duzym-balkonem-ID4wBq5,2 pkoje - 50 m2 - z dużym balkonem,ul. Bruzdowa,Zawady,Wilanów,mazowieckie
otodom,1060000,25238,42.0,2.0,5,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/szczesliwickanowoczesny-apartament-ID4wbev,⭐️Szczęśliwicka⭐️Nowoczesny apartament⭐️,ul. Szczęśliwicka,Szczęśliwice,Ochota,mazowieckie
otodom,725000,17262,42.0,2.0,0,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-z-ogrodkiem-ID4wyoh,Nowoczesne 2 pokoje z ogródkiem!,Szamoty,Szamoty,Ursus,mazowieckie
otodom,1135000,17734,64.0,2.0,1,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/64-m2-2-pokoje-miasteczko-wilanow-ID4wxfb,64 m2 - 2 pokoje - Miasteczko Wilanów,ul. Adama Branickiego,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,845775,15750,53.7,2.0,2,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/rozkladowe-mieszkanie-przy-metrze-marymont-kw-ID4uGqD,Rozkładowe Mieszkanie Przy Metrze Marymont | Kw,ul. Włościańska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,698000,12398,56.3,3.0,10,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/mieszkanie-56-2-m2-3-pokoje-balkon-piwnica-kw-ID4wyGj,"Mieszkanie 56,2 M2; 3 Pokoje, Balkon, Piwnica, Kw",ul. Barcelońska,Stegny,Mokotów,mazowieckie
otodom,750000,14626,51.28,2.0,,wtórny,1,,2025-03-30,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-przy-koneserze-ID4wF22,2-pokojowe mieszkanie przy Koneserze,ul. Nieporęcka,Szmulowizna,Praga-Północ,mazowieckie
