source,price,price_per_meter,area,rooms,floor,market_type,furnished,description,date,url,title,street,neighbourhood,district,voivodeship
otodom,647573,16890,38.34,2.0,,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/najatrakcyjniejsze-2-pok-lofty-w-fabrica-ursus-ID4wzeS,Najatrakcyjniejsze 2 pok. LOFTY w FABRICA URSUS,Fabrica Ursus,Szamoty,Ursus,mazowieckie
otodom,818472,13220,61.91,3.0,2,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/gotowe-ladne-czesci-wspolne-blisko-km-ID4tkpr,"Gotowe, Ładne Części Wspólne, Blisko Km",Szamoty,Szamoty,Ursus,mazowieckie
otodom,469000,19300,24.3,1.0,5,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kawalerka-13-minut-do-centrum-do-negocjacji-ID4wdvu,Kawalerka 13 Minut Do Centrum | Do Negocjacji,al. Aleja Jerzego Waszyngtona,Grochów,Praga-Południe,mazowieckie
otodom,899000,19806,45.39,2.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/srodmiescie-dwa-pokoje-po-remoncie-metro-ID4wzf5,Śródmieście. Dwa pokoje. Po remoncie. Metro.,ul. Elektoralna,Śródmieście Północne,Śródmieście,mazowieckie
otodom,600000,19868,30.2,1.0,3,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-na-zoliborzu-widok-na-park-ID4wn5w,Przestronna kawalerka na Żoliborzu! Widok na park.,ul. ks. Jerzego Popiełuszki,Stary Żoliborz,Żoliborz,mazowieckie
otodom,617000,17936,34.4,2.0,4,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-blisko-centrum-ID4wjPW,"Dwa Pokoje Z Balkonem, Blisko Centrum",ul. Grójecka,Rakowiec,Ochota,mazowieckie
otodom,890000,13383,66.5,3.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mlociny-trzy-pokoje-balkon-metro-ID4wovs,Młociny. Trzy pokoje. Balkon. Metro.,ul. Heroldów,Młociny,Bielany,mazowieckie
otodom,879700,19000,46.3,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-mokotowie-46-3m2-ID4u3zP,"Mieszkanie dwupokojowe na Mokotowie 46,3m2",Stary Mokotów,Stary Mokotów,Mokotów,mazowieckie
otodom,666000,13592,49.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwustronne-mozliwosc-przerobienia-na-3-pokoje-ID4uTc8,Dwustronne - możliwość przerobienia na 3 pokoje!,ul. Obrońców Helu 7,Skorosze,Ursus,mazowieckie
otodom,480000,16000,30.0,1.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/maszewska-po-generalnym-remoncie-widna-kuchnia-ID4wzdL,"Maszewska, po generalnym remoncie, widna kuchnia",ul. Maszewska,Chomiczówka,Bielany,mazowieckie
otodom,795000,16224,49.0,4.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/na-sprzedaz-4-pokojowe-mieszkanie-na-bemowie-ID4w43W,Na sprzedaż 4-pokojowe mieszkanie na Bemowie,ul. Synów Pułku,Jelonki Południowe,Bemowo,mazowieckie
otodom,1322000,17955,73.63,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/przestronne-2-pok-stary-mokotow-goszczynskiego-ID4tId1,"Przestronne 2 pok., Stary Mokotów, Goszczyńskiego",Wierzbno,Wierzbno,Mokotów,mazowieckie
otodom,963000,16128,59.71,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/sprzedaz-mieszkanie-wynajete-dochodowe-ID4uTcZ,"SPRZEDAŻ: Mieszkanie wynajęte, dochodowe",ul. Grochowska 107,Grochów,Praga-Południe,mazowieckie
otodom,955999,17382,55.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/goclaw-bora-komorowskiego-taras20m-garaz-nowoczesn-ID4w3EX,"Gocław,Bora Komorowskiego,taras20m,garaż,nowoczesn",ul. gen. Tadeusza Bora-Komorowskiego,Gocław,Praga-Południe,mazowieckie
otodom,600000,14634,41.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-plus-miejsce-garazowe-podziemne-ID4wzlQ,Mieszkanie 41m2 plus miejsce garażowe podziemne,Tarchomin,Tarchomin,Białołęka,mazowieckie
otodom,1940000,29443,65.89,3.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-stara-ochota-ID4wyIB,Nowoczesne 3-pokojowe mieszkanie - Stara Ochota,ul. Siewierska,Stara Ochota,Ochota,mazowieckie
otodom,1499000,23422,64.0,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/hpr/pl/oferta/nowoczesne-i-funkcjonalne-wspanialy-ogrod-ID4whVG,Nowoczesne i funkcjonalne | Wspaniały ogród,Sady Żoliborskie,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,1070000,18448,58.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-na-bielanach-2-pokoje-garaz-komorka-ID4wd1x,"Mieszkanie na Bielanach, 2 pokoje +garaż +komórka",Wawrzyszew,ul. Sokratesa,Wawrzyszew,Bielany
otodom,1845000,19592,94.17,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/azurowe-okiennice-ogrod-100m2-taras-40m2-ID4w7im,Ażurowe Okiennice | Ogród 100M2 | Taras 40M2,Stegny,Stegny,Mokotów,mazowieckie
otodom,639000,16816,38.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-gotowe-do-zamieszkania-ID4woGU,"BEZPOŚREDNIO, 2 pokoje, gotowe do zamieszkania",ul. Bliska 8,Kamionek,Praga-Południe,mazowieckie
otodom,1499000,23422,64.0,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowoczesne-i-funkcjonalne-wspanialy-ogrod-ID4whVG,Nowoczesne i funkcjonalne | Wspaniały ogród,Sady Żoliborskie,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,630000,17898,35.2,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/metro-slodowiec-2-pokoje-z-balkonem-na-bielanach-ID4wzcW,Metro Słodowiec- 2 pokoje z balkonem na Bielanach,ul. Jana Kasprowicza,Stare Bielany,Bielany,mazowieckie
otodom,1100000,16176,68.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokojowe-po-remoncie-ID4wzfo,3 pokojowe po remoncie,Białołęka Dworska,Białołęka Dworska,Białołęka,mazowieckie
otodom,799000,21026,38.0,1.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/apartament-lux-38-m2-wola-tower-z-garazem-fv-23-ID4sk7U,Apartament lux 38 m2 Wola Tower z garażem FV 23%,ul. Marcina Kasprzaka 29,Czyste,Wola,mazowieckie
otodom,,,62.84,3.0,0,pierwotny,1,3-pokojowe mieszkanie numer 218 na parterze w Inwestycji Fokus Ursus Dewelopera EQUILIS,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-2-ogrodki-ID4wkj3,3-pokojowe mieszkanie 62m2 + 2 ogródki,ul. Posag 7 Panien,Szamoty,Ursus,mazowieckie
otodom,2350000,26316,89.3,3.0,2,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/widne-3-pokoje-na-rynku-starego-miasta-ID4woQi,Widne 3 Pokoje Na Rynku Starego Miasta,rynek Rynek Starego Miasta,Stare Miasto,Śródmieście,mazowieckie
otodom,849000,17014,49.9,3.0,8,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokoje-mokotow-widok-na-centrum-0-prowizji-ID4w37l,"3 pokoje, Mokotów, widok na centrum, 0% prowizji",Czerniaków,Czerniaków,Mokotów,mazowieckie
otodom,899999,15254,59.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokoje-3-m-wysokosci-i-piekny-widok-na-miasto-ID4tnIC,2 pokoje 3 m wysokości i piękny widok na miasto,ul. Domaniewska,Ksawerów,Mokotów,mazowieckie
otodom,770000,17429,44.18,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/otwarta-przestrzen-garaz-ID4wgoj,Otwarta Przestrzeń | Garaż,Służew,Służew,Mokotów,mazowieckie
otodom,1450000,27672,52.4,2.0,6,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-po-kapitalnym-remoncie-przy-varso-ID4wyxQ,Mieszkanie po kapitalnym remoncie. Przy Varso,ul. Chmielna,Mirów,Wola,mazowieckie
otodom,1656000,15200,108.95,2.0,2,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-109-m2-wawer-ID4wz5f,Dwupoziomowy apartament 109 m2 | Wawer,Międzylesie,Międzylesie,Wawer,mazowieckie
otodom,1997000,19812,100.8,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/apartament-swietna-lokalizacja-bezposrednio-ID4t27p,Apartament - świetna lokalizacja -bezpośrednio,ul. Miedziana,Mirów,Wola,mazowieckie
otodom,1495000,21083,70.91,3.0,3,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/wilanow-70-91-m2-3-4-pokoje-garaz-balkon-ID4uHgO,"Wilanów, 70,91 m2, 3/4 pokoje, garaż, balkon",Błonia Wilanowskie,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,755043,13512,55.88,3.0,2,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/gotowe-3p-blisko-metra-sloneczne-ustawne-ID4tQw8,"Gotowe 3P, Blisko Metra, Słoneczne/Ustawne.",Żerań,Żerań,Białołęka,mazowieckie
otodom,3199000,33323,96.0,3.0,> 10,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/apartament-srodmiesciebagno-ID4wwRh,⭐️Apartament⭐️ Środmieście⭐️Bagno⭐️,ul. Bagno,Śródmieście Północne,Śródmieście,mazowieckie
otodom,459000,13842,33.16,1.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bielanydobra-komunikacjabroniewskiego-ID4wyrw,⭐️Bielany⭐️Dobra komunikacja⭐️Broniewskiego⭐️,ul. Władysława Broniewskiego,Piaski,Bielany,mazowieckie
otodom,1342000,32021,41.91,1.0,7,pierwotny,1,1-pokojowe mieszkanie numer A.07.11 na 7. piętrze w Inwestycji Żelazna 54 Dewelopera Matexi Polska,2025-03-23,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-bez-prowizji-ID4uorR,1-pokojowe mieszkanie 41m2 Bez Prowizji,ul. Żelazna,Mirów,Wola,mazowieckie
otodom,729000,19440,37.5,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokoje-garderoba-bezposrednio-metro-park-ID4wzcN,"2 pokoje + garderoba bezpośrednio Metro, Park",ul. Gąbińska,Słodowiec,Bielany,mazowieckie
otodom,699000,13189,53.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/trzy-pokoje-loggia-dwustronne-zielone-osiedle-ID4wzcp,"Trzy pokoje, loggia, dwustronne, zielone osiedle!",ul. Warneńska,Stegny,Mokotów,mazowieckie
otodom,365000,14600,25.0,1.0,2,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kawalerkadobra-lokalizacjabalkon-ID4wyHM,⭐️Kawalerka⭐️Dobra lokalizacja⭐️Balkon⭐️,ul. Karola Adamieckiego,Skorosze,Ursus,mazowieckie
otodom,957367,11930,80.25,4.0,1,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/4-pokoje-swietna-lokalizacja-blisko-metro-gotowe-ID4tgYz,4 pokoje Świetna lokalizacja! Blisko Metro!GOTOWE,Żerań,Żerań,Białołęka,mazowieckie
otodom,630000,17898,35.2,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/hpr/pl/oferta/metro-slodowiec-2-pokoje-z-balkonem-na-bielanach-ID4wzcW,Metro Słodowiec- 2 pokoje z balkonem na Bielanach,ul. Jana Kasprowicza,Stare Bielany,Bielany,mazowieckie
otodom,834000,14933,55.85,3.0,2,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-2-przystanki-do-metra-brodno-ID4uIOQ,"Nowe 3 Pokoje, 2 Przystanki Do Metra Bródno",Bródno,Bródno,Targówek,mazowieckie
otodom,630000,17898,35.2,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/metro-slodowiec-2-pokoje-z-balkonem-na-bielanach-ID4wzcW,Metro Słodowiec- 2 pokoje z balkonem na Bielanach,ul. Jana Kasprowicza,Stare Bielany,Bielany,mazowieckie
otodom,1100000,20000,55.0,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-duzym-tarasem-ID4tSwb,Dwupokojowe Mieszkanie Z Dużym Tarasem,ul. Obornicka,Wilanów Królewski,Wilanów,mazowieckie
otodom,1587176,20693,76.7,4.0,4,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/4p-blisko-galerii-mokotow-4-przystanki-do-metra-ID4tE8W,"4P, Blisko Galerii Mokotów, 4 Przystanki Do Metra!",Ksawerów,Ksawerów,Mokotów,mazowieckie
otodom,1850000,22289,83.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/sprzedam-wyjatkowe-mieszkanie-w-miasteczku-wilanow-ID4wzsv,Sprzedam WYJĄTKOWE mieszkanie w Miasteczku Wilanów,al. Aleja Wilanowska,Błonia Wilanowskie,Wilanów,mazowieckie
otodom,2600000,30916,84.1,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokoje-i-powisle-i-garaz-ID4wkFx,3 Pokoje I Powiśle I Garaż,al. Aleja Wilanowska,Solec,Śródmieście,mazowieckie
otodom,650000,16053,40.49,2.0,1,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bliski-termin-oddania-2-przystanki-do-metra-ID4uIOP,Bliski Termin Oddania! 2 Przystanki Do Metra,Bródno,Bródno,Targówek,mazowieckie
otodom,840000,13814,60.81,4.0,4,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kompaktowe-4pokoje-2-przystanki-do-metra-promocja-ID4uIKX,Kompaktowe 4Pokoje/ 2 Przystanki Do Metra!PROMOCJA,Bródno,Bródno,Targówek,mazowieckie
otodom,849000,18416,46.1,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kamienicaprzy-pl-bankowym-ID4wz6v,⭐️Kamienica⭐️przy Pl. Bankowym⭐️,"al. Aleja ""Solidarności""",Muranów,Śródmieście,mazowieckie
otodom,564176,14800,38.12,2.0,1,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokoje-blisko-do-metra-3-przystanki-ID4tirO,2 Pokoje! Blisko Do Metra 3 Przystanki,Żerań,Żerań,Białołęka,mazowieckie
otodom,731945,13425,54.52,3.0,2,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokoje-swietna-lokalizacja-blisko-metro-gotowe-ID4ufud,3 Pokoje Świetna Lokalizacja! Blisko Metro!Gotowe,Żerań,Żerań,Białołęka,mazowieckie
otodom,620000,16008,38.73,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/39-m2-po-remoncie-blisko-szpitala-przy-szaserow-ID4waBo,39 m2 po remoncie blisko Szpitala przy Szaserów,ul. Boremlowska,Grochów,Praga-Południe,mazowieckie
otodom,549900,27495,20.0,1.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kawalerka-na-powislu-idealna-inwestycja-ID4wzbV,Kawalerka na Powiślu- idealna inwestycja!!!,Stegny,Stegny,Mokotów,mazowieckie
otodom,1699000,19030,89.28,4.0,2,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowe-4-pokojowe-mieszkanie-ID4uTNe,Nowe 4-Pokojowe Mieszkanie,ul. Bokserska,Wyczółki,Ursynów,mazowieckie
otodom,750000,15957,47.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bielany-47-m2-blisko-metra-ID4wcZx,Bielany | 47 m2 | blisko metra |,Wrzeciono,Wrzeciono,Bielany,mazowieckie
otodom,1640000,20490,80.04,4.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowa-mangalia-ID4wzbW,Nowa Mangalia,al. Aleja gen. Władysława Sikorskiego,Stegny,Mokotów,mazowieckie
otodom,975000,16650,58.56,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/komfortowe-2pok-58-56m2-ursynow-przy-lesie-ID4woZW,"Komfortowe 2pok. 58,56m2 Ursynów, przy lesie",ul. rtm. Witolda Pileckiego,Natolin,Ursynów,mazowieckie
otodom,2000000,29223,68.44,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokoje-z-ogrodkiem-zoliborz-ID4wzcC,Nowoczesne 3 pokoje z ogródkiem – Żoliborz,ul. Przasnyska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,535000,17833,30.0,1.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kawalerka-w-warszawie-obok-parku-skaryszewskiego-ID4wvJ4,Kawalerka w Warszawie obok parku Skaryszewskiego,ul. Kinowa,Saska Kępa,Praga-Południe,mazowieckie
otodom,699000,13189,53.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/trzy-pokoje-loggia-dwustronne-zielone-osiedle-ID4wzcp,"Trzy pokoje, loggia, dwustronne, zielone osiedle!",ul. Warneńska,Stegny,Mokotów,mazowieckie
otodom,610000,16676,36.58,2.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-jasne-pokoje-swietna-lokalizacja-muranow-ID4wmc9,2 Jasne Pokoje | Świetna Lokalizacja | Muranów,ul. Pawia,Nowolipki,Wola,mazowieckie
otodom,667000,14872,44.85,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-z-duzym-tarasem-garaz-ID4ufFZ,Bezpośrednio 2 pokoje z dużym tarasem + garaż,ul. Leona Berensona,Grodzisk,Białołęka,mazowieckie
otodom,1347000,19434,69.31,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwukondygnacyjny-strefa-dzienna-prywatna-balkon-ID4uaS6,Dwukondygnacyjny |Strefa dzienna + prywatna|balkon,ul. Włościańska 15,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,1069000,16003,66.8,4.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-66-80-m-warszawa-ID4t0oI,"Mieszkanie, 66,80 m², Warszawa",Wierzbno,Wierzbno,Mokotów,mazowieckie
otodom,1150000,26136,44.0,1.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-przy-trakcie-krolewskim-z-tarasem-ID4wzcz,Mieszkanie przy trakcie królewskim z tarasem,Śródmieście Północne,Śródmieście Północne,Śródmieście,mazowieckie
otodom,1040400,33978,30.62,1.0,0,pierwotny,1,1-pokojowe mieszkenie numer B1.3 położone na parterze w inwestycji Chmielna Duo,2025-03-23,https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-3-ID4rG2V,Chmielna Duo | mieszkanie 1-pok. | B1.3,ul. Chmielna,Mirów,Wola,mazowieckie
otodom,689000,18622,37.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/mieszkanie-37-m-warszawa-ID4wzbU,"Mieszkanie, 37 m², Warszawa",ul. Stefana Baleya,Rakowiec,Ochota,mazowieckie
otodom,700000,17019,41.13,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/2-pokojowe-przytulne-studio-w-kamienicy-ID4wgOy,2-pokojowe przytulne studio w kamienicy,ul. Dolna,Sielce,Mokotów,mazowieckie
otodom,2600000,30916,84.1,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/hpr/pl/oferta/3-pokoje-i-powisle-i-garaz-ID4wkFx,3 Pokoje I Powiśle I Garaż,al. Aleja Wilanowska,Solec,Śródmieście,mazowieckie
otodom,,,75.0,3.0,0,pierwotny,1,3-pokojowe mieszkanie numer 3A na parterze w Inwestycji Ogrody Bysławska Dewelopera MH Construction,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-75m2-ogrodek-bez-prowizji-ID4uhgg,3-pokojowe mieszkanie 75m2 + ogródek Bez Prowizji,ul. Bysławska,Falenica,Wawer,mazowieckie
otodom,799000,10974,72.81,3.0,,wtórny,1,,2025-03-22,https://www.otodom.pl/pl/oferta/bezposrednio-zabki-72m-parter3pokoje-garaz-w-cenie-ID4wnXK,Bezpośrednio Ząbki 72m parter3pokoje garaż w cenie,Skrajana 32,Ząbki,wołomiński,mazowieckie
otodom,839000,15741,53.3,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bezposrednio-jasne-3-pok-53m2-metro-wilanowska-ID4uSA4,"Bezpośrednio! Jasne 3 pok. 53m2, Metro Wilanowska",ul. Zygmunta Modzelewskiego,Służew,Mokotów,mazowieckie
otodom,850000,26984,31.5,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/karolkowa-salon-z-aneksem-i-sypialna-31-5-mkw-ID4t9PL,"Karolkowa, Salon z aneksem i sypialną 31,5 mkw",ul. Karolkowa,Czyste,Wola,mazowieckie
otodom,2600000,30916,84.1,3.0,0,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokoje-i-powisle-i-garaz-ID4wkFx,3 Pokoje I Powiśle I Garaż,al. Aleja Wilanowska,Solec,Śródmieście,mazowieckie
otodom,2050000,23699,86.5,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/chmielna-6-odnowiona-kamienica-przy-deptaku-winda-ID4wcZy,Chmielna 6 odnowiona kamienica przy deptaku winda!,ul. Chmielna 6,Śródmieście Północne,Śródmieście,mazowieckie
otodom,1590000,22990,69.16,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bobrowiecka-piekne-mieszkanie-z-garazem-ID4wnpG,Bobrowiecka - piękne mieszkanie z garażem!,ul. Bobrowiecka,Sielce,Mokotów,mazowieckie
otodom,1060000,19630,54.0,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/osiedle-saska-54m2-2-pokoje-m-postojowe-box-ID4wd0j,"Osiedle Saska, 54m2, 2 pokoje, m. postojowe + box",ul. gen. Stanisława Skalskiego,Gocław,Praga-Południe,mazowieckie
otodom,759000,18512,41.0,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-parking-za-szlabanem-ID4wzcE,3 pokoje/ po remoncie/ parking za szlabanem,ul. Elbląska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,920000,18400,50.0,2.0,5,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/twoje-wymarzone-z-klimatyzacja-i-breeam-goclaw-ID4udNo,Twoje wymarzone z klimatyzacją i Breeam – Gocław,Gocław,Gocław,Praga-Południe,mazowieckie
otodom,645000,24157,26.7,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/cena-do-negocjacji-widok-wiezowce-po-remoncie-gen-ID4traL,"Cena do NEGOCJACJI Widok Wieżowce, Po remoncie gen",ul. Krochmalna,Mirów,Wola,mazowieckie
otodom,,,66.24,3.0,5,pierwotny,1,3-pokojowe mieszkanie numer 129 na 5. piętrze w Inwestycji Neopolis III Dewelopera Neocity Group,2025-03-23,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-bez-prowizji-ID4uimO,3-pokojowe mieszkanie 66m2 + balkon Bez Prowizji,ul. Herbu Oksza,Szamoty,Ursus,mazowieckie
otodom,434000,17360,25.0,1.0,2,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bliska-wola-700-metrow-do-stacji-metra-plocka-ID4wgTO,Bliska Wola 700 metrów do stacji metra Płocka,ul. Płocka,Młynów,Wola,mazowieckie
otodom,1150000,20211,56.9,2.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/chmielna-57m2-bez-prowizji-gotowa-inwestycja-ID4t1Yy,Chmielna 57m2 Bez Prowizji Gotowa Inwestycja,ul. Chmielna 73C,Mirów,Wola,mazowieckie
otodom,1350000,21074,64.06,3.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/trzy-pokoje-w-kamienicy-przy-francuskiej-ID4wy1g,Trzy pokoje w kamienicy przy Francuskiej.,ul. Francuska,Saska Kępa,Praga-Południe,mazowieckie
otodom,565000,14987,37.7,2.0,,pierwotny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokojowe-mieszkanie-37-7-m2-ID4qPqy,"Bezpośrednio 2 pokojowe mieszkanie 37,7 m2",Grodzisk,Grodzisk,Białołęka,mazowieckie
otodom,839000,15741,53.3,3.0,,wtórny,1,,2025-03-23,https://www.otodom.pl/hpr/pl/oferta/bezposrednio-jasne-3-pok-53m2-metro-wilanowska-ID4uSA4,"Bezpośrednio! Jasne 3 pok. 53m2, Metro Wilanowska",ul. Zygmunta Modzelewskiego,Służew,Mokotów,mazowieckie
otodom,1450000,19180,75.6,3.0,4,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/piekne-w-kamienicy-z-winda-pulawska-18-76m2-ID4u6Ca,"Piękne W Kamienicy Z Windą, Puławska 18, 76M2",ul. Puławska,Stary Mokotów,Mokotów,mazowieckie
otodom,649000,12980,50.0,3.0,4,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/8-min-spacerem-do-metra-brodno-ID4wzb2,8 min spacerem do Metra Bródno,Bródno,Bródno,Targówek,mazowieckie
otodom,1100000,18966,58.0,3.0,7,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/srodmiescie-trzy-pokoje-balkon-panorama-ID4whsd,Śródmieście. Trzy pokoje. Balkon. Panorama.,ul. Wałowa,Muranów,Śródmieście,mazowieckie
otodom,535000,17833,30.0,1.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/kawalerka-w-warszawie-obok-parku-skaryszewskiego-ID4wvJ4,Kawalerka w Warszawie obok parku Skaryszewskiego,ul. Kinowa,Saska Kępa,Praga-Południe,mazowieckie
otodom,1430000,21993,65.02,3.0,4,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/trzy-pokoje-zoliborz-duzy-taras-metro-ID4wlnD,"Trzy pokoje, Żoliborz, duzy taras, metro!",ul. Włościańska,Sady Żoliborskie,Żoliborz,mazowieckie
otodom,575000,16798,34.23,2.0,1,wtórny,1,,2025-03-23,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-zoliborzu-plac-wilsona-metro-ID4wjt0,"Dwa pokoje na Żoliborzu, Plac Wilsona, Metro!",ul. Kajetana Koźmiana,Stary Żoliborz,Żoliborz,mazowieckie
